Date;Start;End;Total (grid load) [MWh] Original resolutions;Residual load [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions
Feb 22, 2023;3:00 AM;3:15 AM;11,020.5;10,370;921
Feb 22, 2023;3:15 AM;3:30 AM;11,092;10,427;959
Feb 22, 2023;3:30 AM;3:45 AM;11,124.75;10,412;992.5
Feb 22, 2023;3:45 AM;4:00 AM;11,207;10,447.75;1,010.25
Feb 22, 2023;4:00 AM;4:15 AM;11,371.75;10,564.25;815.75
Feb 22, 2023;4:15 AM;4:30 AM;11,477.25;10,656.75;801.75
Feb 22, 2023;4:30 AM;4:45 AM;11,626.5;10,794;777.75
Feb 22, 2023;4:45 AM;5:00 AM;11,785;10,943.5;679
Feb 22, 2023;5:00 AM;5:15 AM;12,054;11,189.25;507
Feb 22, 2023;5:15 AM;5:30 AM;12,187;11,311.5;446.5
Feb 22, 2023;5:30 AM;5:45 AM;12,496.75;11,591;262.75
Feb 22, 2023;5:45 AM;6:00 AM;12,803.5;11,860.5;125.5
Feb 22, 2023;6:00 AM;6:15 AM;13,447;12,473;357.25
Feb 22, 2023;6:15 AM;6:30 AM;13,900;12,881.5;76
Feb 22, 2023;6:30 AM;6:45 AM;14,350.5;13,300.5;25.25
Feb 22, 2023;6:45 AM;7:00 AM;14,741;13,645.5;29.25
Feb 22, 2023;7:00 AM;7:15 AM;15,143.5;13,984;22.25
Feb 22, 2023;7:15 AM;7:30 AM;15,287.5;14,073.5;38.75
Feb 22, 2023;7:30 AM;7:45 AM;15,429;14,078.5;37.25
Feb 22, 2023;7:45 AM;8:00 AM;15,557.5;13,974.75;27.5
Feb 22, 2023;8:00 AM;8:15 AM;15,735.75;13,832.5;20.25
Feb 22, 2023;8:15 AM;8:30 AM;15,808.25;13,529.75;5
Feb 22, 2023;8:30 AM;8:45 AM;15,876.75;13,239.25;24.5
Feb 22, 2023;8:45 AM;9:00 AM;15,907.25;12,907;98
Feb 22, 2023;9:00 AM;9:15 AM;15,839.75;12,469.75;29.75
Feb 22, 2023;9:15 AM;9:30 AM;15,906.5;12,162;83.75
Feb 22, 2023;9:30 AM;9:45 AM;16,018;11,918;153
Feb 22, 2023;9:45 AM;10:00 AM;16,088.75;11,665.25;306
Feb 22, 2023;10:00 AM;10:15 AM;16,130.75;11,437.75;43.25
Feb 22, 2023;10:15 AM;10:30 AM;16,120.75;11,172.5;82.75
Feb 22, 2023;10:30 AM;10:45 AM;16,142.75;10,913.75;84.25
Feb 22, 2023;10:45 AM;11:00 AM;16,169.5;10,664.5;173.5
Feb 22, 2023;11:00 AM;11:15 AM;16,189;10,429.75;15.25
Feb 22, 2023;11:15 AM;11:30 AM;16,226.75;10,242.75;17.5
Feb 22, 2023;11:30 AM;11:45 AM;16,269;10,093.75;143
Feb 22, 2023;11:45 AM;12:00 PM;16,204.5;9,935.25;237.25
Feb 22, 2023;12:00 PM;12:15 PM;16,122.75;9,771.5;112.5
Feb 22, 2023;12:15 PM;12:30 PM;16,036.75;9,646.5;248
Feb 22, 2023;12:30 PM;12:45 PM;15,985.75;9,625.25;287.25
Feb 22, 2023;12:45 PM;1:00 PM;15,960.75;9,655.75;386.75
Feb 22, 2023;1:00 PM;1:15 PM;15,881;9,650.25;370.5
Feb 22, 2023;1:15 PM;1:30 PM;15,775.25;9,670.5;314.5
Feb 22, 2023;1:30 PM;1:45 PM;15,626.75;9,687.5;248.5
Feb 22, 2023;1:45 PM;2:00 PM;15,437.75;9,701;242.75
Feb 22, 2023;2:00 PM;2:15 PM;15,381.25;9,858.5;387.25
Feb 22, 2023;2:15 PM;2:30 PM;15,354.5;10,104.25;236
Feb 22, 2023;2:30 PM;2:45 PM;15,320.5;10,342.25;140
Feb 22, 2023;2:45 PM;3:00 PM;15,252.25;10,605.75;75.75
Feb 22, 2023;3:00 PM;3:15 PM;15,281;10,968.5;234
Feb 22, 2023;3:15 PM;3:30 PM;15,183.5;11,216.75;104
Feb 22, 2023;3:30 PM;3:45 PM;15,165.25;11,536.75;115.75
Feb 22, 2023;3:45 PM;4:00 PM;15,011;11,752.5;43.25
Feb 22, 2023;4:00 PM;4:15 PM;15,126;12,197;229.75
Feb 22, 2023;4:15 PM;4:30 PM;15,071.25;12,426.25;112.75
Feb 22, 2023;4:30 PM;4:45 PM;15,158;12,738;61.5
Feb 22, 2023;4:45 PM;5:00 PM;15,217;12,964;22
Feb 22, 2023;5:00 PM;5:15 PM;15,298.5;13,126.75;61.75
Feb 22, 2023;5:15 PM;5:30 PM;15,504.25;13,403.5;64.75
Feb 22, 2023;5:30 PM;5:45 PM;15,729.75;13,606.5;43
Feb 22, 2023;5:45 PM;6:00 PM;15,974.75;13,748.5;30.75
Feb 22, 2023;6:00 PM;6:15 PM;16,250;13,935.5;42
Feb 22, 2023;6:15 PM;6:30 PM;16,423.5;14,020.5;41.75
Feb 22, 2023;6:30 PM;6:45 PM;16,495.5;13,981.25;41.75
Feb 22, 2023;6:45 PM;7:00 PM;16,474.25;13,898.5;68.25
Feb 22, 2023;7:00 PM;7:15 PM;16,374.5;13,763.25;47.25
Feb 22, 2023;7:15 PM;7:30 PM;16,152.75;13,459;42.5
Feb 22, 2023;7:30 PM;7:45 PM;15,997.75;13,215.5;131.5
Feb 22, 2023;7:45 PM;8:00 PM;15,797.5;12,983.75;121.25
Feb 22, 2023;8:00 PM;8:15 PM;15,556.75;12,751.5;47.5
Feb 22, 2023;8:15 PM;8:30 PM;15,291;12,520.25;44.25
Feb 22, 2023;8:30 PM;8:45 PM;15,017.5;12,275;67.25
Feb 22, 2023;8:45 PM;9:00 PM;14,790.25;12,090.75;140
Feb 22, 2023;9:00 PM;9:15 PM;14,624;11,966.25;61.25
Feb 22, 2023;9:15 PM;9:30 PM;14,391.5;11,750.75;18.5
Feb 22, 2023;9:30 PM;9:45 PM;14,129.75;11,520.75;58.75
Feb 22, 2023;9:45 PM;10:00 PM;13,922.25;11,345.25;234.75
Feb 22, 2023;10:00 PM;10:15 PM;13,867.75;11,352.5;45.5
Feb 22, 2023;10:15 PM;10:30 PM;13,704.25;11,225;47.5
Feb 22, 2023;10:30 PM;10:45 PM;13,323.25;10,908;65.5
Feb 22, 2023;10:45 PM;11:00 PM;13,083.25;10,763.75;117
Feb 22, 2023;11:00 PM;11:15 PM;12,953.5;10,664.75;61
Feb 22, 2023;11:15 PM;11:30 PM;12,751.75;10,523.5;109.25
Feb 22, 2023;11:30 PM;11:45 PM;12,537.75;10,337.25;161
Feb 22, 2023;11:45 PM;12:00 AM;12,342;10,192.5;424.25
Feb 23, 2023;12:00 AM;12:15 AM;12,067.75;9,949.5;111
Feb 23, 2023;12:15 AM;12:30 AM;11,842.25;9,766;133.5
Feb 23, 2023;12:30 AM;12:45 AM;11,740;9,737;146.5
Feb 23, 2023;12:45 AM;1:00 AM;11,579.75;9,619.25;186.5
Feb 23, 2023;1:00 AM;1:15 AM;11,503.25;9,595.25;368.25
Feb 23, 2023;1:15 AM;1:30 AM;11,448.75;9,605.75;352.5
Feb 23, 2023;1:30 AM;1:45 AM;11,335.5;9,554.75;335.25
Feb 23, 2023;1:45 AM;2:00 AM;11,272.75;9,559.25;351.75
Feb 23, 2023;2:00 AM;2:15 AM;11,214;9,565.5;311.25
Feb 23, 2023;2:15 AM;2:30 AM;11,158.25;9,563.5;306.5
Feb 23, 2023;2:30 AM;2:45 AM;11,154.25;9,598.5;307.25
Feb 23, 2023;2:45 AM;3:00 AM;11,203.75;9,701.75;319
Feb 23, 2023;3:00 AM;3:15 AM;11,200.25;9,768.25;619
Feb 23, 2023;3:15 AM;3:30 AM;11,188;9,811.75;719
Feb 23, 2023;3:30 AM;3:45 AM;11,249.25;9,906.25;703.75
Feb 23, 2023;3:45 AM;4:00 AM;11,337.25;10,015.25;624.75
Feb 23, 2023;4:00 AM;4:15 AM;11,319.25;10,048.25;843.75
Feb 23, 2023;4:15 AM;4:30 AM;11,360;10,125;707
Feb 23, 2023;4:30 AM;4:45 AM;11,508.75;10,297.25;629.25
Feb 23, 2023;4:45 AM;5:00 AM;11,721;10,535;418.75
Feb 23, 2023;5:00 AM;5:15 AM;12,026.75;10,852.5;200
Feb 23, 2023;5:15 AM;5:30 AM;12,122.75;10,972.5;194.5
Feb 23, 2023;5:30 AM;5:45 AM;12,429;11,295.75;145
Feb 23, 2023;5:45 AM;6:00 AM;12,762.75;11,638.75;87.75
Feb 23, 2023;6:00 AM;6:15 AM;13,430.25;12,340;293
Feb 23, 2023;6:15 AM;6:30 AM;13,804;12,731;27.5
Feb 23, 2023;6:30 AM;6:45 AM;14,250;13,188.25;6.25
Feb 23, 2023;6:45 AM;7:00 AM;14,618.5;13,587.25;4
Feb 23, 2023;7:00 AM;7:15 AM;15,008;13,985.75;3.5
Feb 23, 2023;7:15 AM;7:30 AM;15,240.25;14,215.25;1.5
Feb 23, 2023;7:30 AM;7:45 AM;15,391.5;14,328.5;1.25
Feb 23, 2023;7:45 AM;8:00 AM;15,555.5;14,434;1
Feb 23, 2023;8:00 AM;8:15 AM;15,729;14,483.75;0.75
Feb 23, 2023;8:15 AM;8:30 AM;15,830;14,428.25;0.75
Feb 23, 2023;8:30 AM;8:45 AM;15,972.5;14,397;0.75
Feb 23, 2023;8:45 AM;9:00 AM;15,951.75;14,171.25;1.75
Feb 23, 2023;9:00 AM;9:15 AM;15,911.5;13,932.25;3.75
Feb 23, 2023;9:15 AM;9:30 AM;15,961.5;13,751;6.75
Feb 23, 2023;9:30 AM;9:45 AM;16,088.75;13,645;3.75
Feb 23, 2023;9:45 AM;10:00 AM;16,149;13,557;5.25
Feb 23, 2023;10:00 AM;10:15 AM;16,124.25;13,370.75;4.25
Feb 23, 2023;10:15 AM;10:30 AM;16,188.5;13,223.25;3.75
Feb 23, 2023;10:30 AM;10:45 AM;16,234.75;13,120.25;6.25
Feb 23, 2023;10:45 AM;11:00 AM;16,332.75;13,051.75;5.75
Feb 23, 2023;11:00 AM;11:15 AM;16,358.25;12,887.5;4.75
Feb 23, 2023;11:15 AM;11:30 AM;16,479.25;12,829;8
Feb 23, 2023;11:30 AM;11:45 AM;16,521.25;12,634.5;12.75
Feb 23, 2023;11:45 AM;12:00 PM;16,469.5;12,472.75;36
Feb 23, 2023;12:00 PM;12:15 PM;16,322.75;12,277;6.5
Feb 23, 2023;12:15 PM;12:30 PM;16,201.5;12,178;7
Feb 23, 2023;12:30 PM;12:45 PM;16,216.5;12,206.25;14.25
Feb 23, 2023;12:45 PM;1:00 PM;16,154.5;12,119.5;25
Feb 23, 2023;1:00 PM;1:15 PM;16,125.5;12,096.75;34.75
Feb 23, 2023;1:15 PM;1:30 PM;16,143.5;12,063;25.5
Feb 23, 2023;1:30 PM;1:45 PM;15,997.5;11,933.25;19.5
Feb 23, 2023;1:45 PM;2:00 PM;15,858.25;11,858.5;66
Feb 23, 2023;2:00 PM;2:15 PM;15,808.25;11,834;11
Feb 23, 2023;2:15 PM;2:30 PM;15,710.5;11,780.75;6
Feb 23, 2023;2:30 PM;2:45 PM;15,700;11,843.25;10.5
Feb 23, 2023;2:45 PM;3:00 PM;15,617.5;11,813;4.5
Feb 23, 2023;3:00 PM;3:15 PM;15,627.25;11,848.5;4.75
Feb 23, 2023;3:15 PM;3:30 PM;15,535.25;11,738;5.5
Feb 23, 2023;3:30 PM;3:45 PM;15,455.25;11,695;6.75
Feb 23, 2023;3:45 PM;4:00 PM;15,497.75;11,800;73
Feb 23, 2023;4:00 PM;4:15 PM;15,572.75;11,955.25;136.25
Feb 23, 2023;4:15 PM;4:30 PM;15,522.5;12,116.25;136.5
Feb 23, 2023;4:30 PM;4:45 PM;15,518;12,240;69.5
Feb 23, 2023;4:45 PM;5:00 PM;15,514;12,305.5;18.75
Feb 23, 2023;5:00 PM;5:15 PM;15,640.25;12,528.75;96.5
Feb 23, 2023;5:15 PM;5:30 PM;15,784.75;12,729.25;51.25
Feb 23, 2023;5:30 PM;5:45 PM;15,926.75;12,973.75;43.25
Feb 23, 2023;5:45 PM;6:00 PM;16,122.25;13,256.5;15.25
Feb 23, 2023;6:00 PM;6:15 PM;16,277;13,379.75;4.25
Feb 23, 2023;6:15 PM;6:30 PM;16,329.5;13,398.25;3.75
Feb 23, 2023;6:30 PM;6:45 PM;16,369;13,472.25;2.75
Feb 23, 2023;6:45 PM;7:00 PM;16,337.25;13,501;2.75
Feb 23, 2023;7:00 PM;7:15 PM;16,207;13,364.5;4
Feb 23, 2023;7:15 PM;7:30 PM;16,056.25;13,169;3
Feb 23, 2023;7:30 PM;7:45 PM;15,886.75;13,064.75;3.25
Feb 23, 2023;7:45 PM;8:00 PM;15,697.25;12,856;15.5
Feb 23, 2023;8:00 PM;8:15 PM;15,364.25;12,576.5;39
Feb 23, 2023;8:15 PM;8:30 PM;15,142.5;12,283.5;41
Feb 23, 2023;8:30 PM;8:45 PM;15,041;12,201.25;42.75
Feb 23, 2023;8:45 PM;9:00 PM;14,787.5;11,919.25;13.75
Feb 23, 2023;9:00 PM;9:15 PM;14,586.75;11,695.75;7.25
Feb 23, 2023;9:15 PM;9:30 PM;14,385.75;11,486.5;26.25
Feb 23, 2023;9:30 PM;9:45 PM;14,138.25;11,159.25;41.5
Feb 23, 2023;9:45 PM;10:00 PM;13,909.5;10,829.75;92.25
Feb 23, 2023;10:00 PM;10:15 PM;13,828.5;10,753.75;16
Feb 23, 2023;10:15 PM;10:30 PM;13,672.75;10,533;9.25
Feb 23, 2023;10:30 PM;10:45 PM;13,452.5;10,213.25;71.5
Feb 23, 2023;10:45 PM;11:00 PM;13,268.5;9,993;202.25
Feb 23, 2023;11:00 PM;11:15 PM;12,882;9,578.75;84.25
Feb 23, 2023;11:15 PM;11:30 PM;12,682;9,279.5;110.75
Feb 23, 2023;11:30 PM;11:45 PM;12,409.5;9,120;84.25
Feb 23, 2023;11:45 PM;12:00 AM;12,196.25;8,909;212.5
Feb 24, 2023;12:00 AM;12:15 AM;12,042.75;8,852.75;83.5
Feb 24, 2023;12:15 AM;12:30 AM;11,894.5;8,575.25;46.25
Feb 24, 2023;12:30 AM;12:45 AM;11,745.25;8,408.25;42.5
Feb 24, 2023;12:45 AM;1:00 AM;11,657.25;8,313.5;172.25
Feb 24, 2023;1:00 AM;1:15 AM;11,555.25;8,062.5;81.75
Feb 24, 2023;1:15 AM;1:30 AM;11,494.25;7,832;147
Feb 24, 2023;1:30 AM;1:45 AM;11,425.25;7,675.75;249
Feb 24, 2023;1:45 AM;2:00 AM;11,357.25;7,547.5;424.5
Feb 24, 2023;2:00 AM;2:15 AM;11,255;7,515.25;593.75
Feb 24, 2023;2:15 AM;2:30 AM;11,206.75;7,437.25;747
Feb 24, 2023;2:30 AM;2:45 AM;11,290.5;7,424.25;821.5
Feb 24, 2023;2:45 AM;3:00 AM;11,322.25;7,418.75;841
Feb 24, 2023;3:00 AM;3:15 AM;11,269.5;7,278;678.5
Feb 24, 2023;3:15 AM;3:30 AM;11,287;7,288.75;827
Feb 24, 2023;3:30 AM;3:45 AM;11,396.25;7,343.5;907.75
Feb 24, 2023;3:45 AM;4:00 AM;11,408.75;7,323.75;980.5
Feb 24, 2023;4:00 AM;4:15 AM;11,545.75;7,277.75;865
Feb 24, 2023;4:15 AM;4:30 AM;11,582.5;7,179.5;916
Feb 24, 2023;4:30 AM;4:45 AM;11,732.5;7,256.75;858.5
Feb 24, 2023;4:45 AM;5:00 AM;11,902.5;7,371.25;835
Feb 24, 2023;5:00 AM;5:15 AM;12,182.25;7,694.75;252.75
Feb 24, 2023;5:15 AM;5:30 AM;12,338;7,756.75;173.75
Feb 24, 2023;5:30 AM;5:45 AM;12,561.5;7,890.25;112
Feb 24, 2023;5:45 AM;6:00 AM;12,909;8,150.25;74.25
Feb 24, 2023;6:00 AM;6:15 AM;13,576.5;8,719;300.5
Feb 24, 2023;6:15 AM;6:30 AM;14,085.25;9,135.5;63.5
Feb 24, 2023;6:30 AM;6:45 AM;14,458.5;9,389.5;76
Feb 24, 2023;6:45 AM;7:00 AM;14,853.25;9,649.75;61.75
Feb 24, 2023;7:00 AM;7:15 AM;15,298;9,988;8.25
Feb 24, 2023;7:15 AM;7:30 AM;15,506.75;10,061;21.75
Feb 24, 2023;7:30 AM;7:45 AM;15,722.5;10,138.75;26.75
Feb 24, 2023;7:45 AM;8:00 AM;15,944;10,184;30.5
Feb 24, 2023;8:00 AM;8:15 AM;16,142.25;10,091.75;10.75
Feb 24, 2023;8:15 AM;8:30 AM;16,321.75;10,091;3
Feb 24, 2023;8:30 AM;8:45 AM;16,477.25;10,136.5;3.25
Feb 24, 2023;8:45 AM;9:00 AM;16,418.5;10,007;3.25
Feb 24, 2023;9:00 AM;9:15 AM;16,446;9,781.25;3.25
Feb 24, 2023;9:15 AM;9:30 AM;16,493.25;9,579.75;3.5
Feb 24, 2023;9:30 AM;9:45 AM;16,601.75;9,431.75;102.75
Feb 24, 2023;9:45 AM;10:00 AM;16,638.75;9,218;138.5
Feb 24, 2023;10:00 AM;10:15 AM;16,739;8,922.25;135
Feb 24, 2023;10:15 AM;10:30 AM;16,817;8,727.25;138.75
Feb 24, 2023;10:30 AM;10:45 AM;16,747.5;8,464.5;54.25
Feb 24, 2023;10:45 AM;11:00 AM;16,792.25;8,286;127.75
Feb 24, 2023;11:00 AM;11:15 AM;16,752;8,070.25;51.5
Feb 24, 2023;11:15 AM;11:30 AM;16,865.5;8,022;59
Feb 24, 2023;11:30 AM;11:45 AM;16,833.75;7,840.5;50.75
Feb 24, 2023;11:45 AM;12:00 PM;16,792;7,767;60.75
Feb 24, 2023;12:00 PM;12:15 PM;16,748.25;7,707.25;69
Feb 24, 2023;12:15 PM;12:30 PM;16,677.75;7,564.5;71.5
Feb 24, 2023;12:30 PM;12:45 PM;16,605.75;7,300.25;121
Feb 24, 2023;12:45 PM;1:00 PM;16,568;7,204.25;291.75
Feb 24, 2023;1:00 PM;1:15 PM;16,505.75;7,046.75;194.5
Feb 24, 2023;1:15 PM;1:30 PM;16,439.75;6,982.5;233.25
Feb 24, 2023;1:30 PM;1:45 PM;16,298.25;6,889.25;358.25
Feb 24, 2023;1:45 PM;2:00 PM;16,180.75;6,797.75;512
Feb 24, 2023;2:00 PM;2:15 PM;16,051.25;6,922.5;521
Feb 24, 2023;2:15 PM;2:30 PM;15,972.5;6,875.5;569
Feb 24, 2023;2:30 PM;2:45 PM;15,894.25;6,944.75;469
Feb 24, 2023;2:45 PM;3:00 PM;15,815.75;7,054.75;389.5
Feb 24, 2023;3:00 PM;3:15 PM;15,844.25;7,168.25;195
Feb 24, 2023;3:15 PM;3:30 PM;15,776.5;7,219;64
Feb 24, 2023;3:30 PM;3:45 PM;15,694.25;7,231.75;37
Feb 24, 2023;3:45 PM;4:00 PM;15,572.25;7,314.75;36
Feb 24, 2023;4:00 PM;4:15 PM;15,589.5;7,416.75;192.5
Feb 24, 2023;4:15 PM;4:30 PM;15,619;7,549.25;87.25
Feb 24, 2023;4:30 PM;4:45 PM;15,573;7,606.25;10.75
Feb 24, 2023;4:45 PM;5:00 PM;15,580;7,671.75;10.25
Feb 24, 2023;5:00 PM;5:15 PM;15,678.5;7,766.5;73
Feb 24, 2023;5:15 PM;5:30 PM;15,737;7,865.5;5
Feb 24, 2023;5:30 PM;5:45 PM;15,763.75;7,939;21.75
Feb 24, 2023;5:45 PM;6:00 PM;15,932.5;8,138;42.75
Feb 24, 2023;6:00 PM;6:15 PM;16,192.75;8,419;12
Feb 24, 2023;6:15 PM;6:30 PM;16,280;8,451.25;16.75
Feb 24, 2023;6:30 PM;6:45 PM;16,309;8,396.5;44
Feb 24, 2023;6:45 PM;7:00 PM;16,298;8,362.5;28.25
Feb 24, 2023;7:00 PM;7:15 PM;16,026;8,141;26.5
Feb 24, 2023;7:15 PM;7:30 PM;15,859.5;7,916;18.5
Feb 24, 2023;7:30 PM;7:45 PM;15,637;7,777.75;52.5
Feb 24, 2023;7:45 PM;8:00 PM;15,397.5;7,553.5;62.75
Feb 24, 2023;8:00 PM;8:15 PM;15,071.75;7,280;43
Feb 24, 2023;8:15 PM;8:30 PM;14,887.25;7,029.5;72.75
Feb 24, 2023;8:30 PM;8:45 PM;14,747.5;6,794.25;205
Feb 24, 2023;8:45 PM;9:00 PM;14,551.75;6,582.75;364
Feb 24, 2023;9:00 PM;9:15 PM;14,313.25;6,297;77.75
Feb 24, 2023;9:15 PM;9:30 PM;14,145.75;6,102.75;94
Feb 24, 2023;9:30 PM;9:45 PM;13,968.25;5,924.25;190.75
Feb 24, 2023;9:45 PM;10:00 PM;13,717.5;5,682.75;358.75
Feb 24, 2023;10:00 PM;10:15 PM;13,728.5;5,669;116.75
Feb 24, 2023;10:15 PM;10:30 PM;13,501.25;5,366.75;131.25
Feb 24, 2023;10:30 PM;10:45 PM;13,308.5;5,135;279
Feb 24, 2023;10:45 PM;11:00 PM;13,115.25;4,861.25;361.5
Feb 24, 2023;11:00 PM;11:15 PM;12,875.75;4,773.25;164.5
Feb 24, 2023;11:15 PM;11:30 PM;12,750.5;4,654.5;330
Feb 24, 2023;11:30 PM;11:45 PM;12,615;4,471.5;526.75
Feb 24, 2023;11:45 PM;12:00 AM;12,456.75;4,273.25;783.25
Feb 25, 2023;12:00 AM;12:15 AM;12,272.75;4,132.5;109.25
Feb 25, 2023;12:15 AM;12:30 AM;12,124.25;4,073;206.75
Feb 25, 2023;12:30 AM;12:45 AM;12,033.5;3,937.75;277
Feb 25, 2023;12:45 AM;1:00 AM;11,953.25;3,806.25;412
Feb 25, 2023;1:00 AM;1:15 AM;11,785.75;3,758.5;384.25
Feb 25, 2023;1:15 AM;1:30 AM;11,786.5;3,749.75;419
Feb 25, 2023;1:30 AM;1:45 AM;11,673.25;3,652.5;493.75
Feb 25, 2023;1:45 AM;2:00 AM;11,744.25;3,667.75;707
Feb 25, 2023;2:00 AM;2:15 AM;11,757.25;3,612.25;839.75
Feb 25, 2023;2:15 AM;2:30 AM;11,745.25;3,599.5;918.5
Feb 25, 2023;2:30 AM;2:45 AM;11,801.25;3,670.5;897.5
Feb 25, 2023;2:45 AM;3:00 AM;11,804.75;3,674.25;961
Feb 25, 2023;3:00 AM;3:15 AM;11,847.5;3,635.25;1,111.75
Feb 25, 2023;3:15 AM;3:30 AM;11,871;3,735.75;1,083
Feb 25, 2023;3:30 AM;3:45 AM;11,873.25;3,836.25;1,024.25
Feb 25, 2023;3:45 AM;4:00 AM;11,811.25;3,813.5;1,018
Feb 25, 2023;4:00 AM;4:15 AM;11,804.5;3,896.75;832.25
Feb 25, 2023;4:15 AM;4:30 AM;11,846.5;3,944.25;824.25
Feb 25, 2023;4:30 AM;4:45 AM;11,858.25;3,978.25;830.75
Feb 25, 2023;4:45 AM;5:00 AM;11,846.25;3,967.5;810.5
Feb 25, 2023;5:00 AM;5:15 AM;11,805;4,088.25;659.75
Feb 25, 2023;5:15 AM;5:30 AM;11,778.5;3,979.25;713.5
Feb 25, 2023;5:30 AM;5:45 AM;11,707.25;3,913.25;580.25
Feb 25, 2023;5:45 AM;6:00 AM;11,774;4,027.75;540.75
Feb 25, 2023;6:00 AM;6:15 AM;11,968.25;4,174.25;402.75
Feb 25, 2023;6:15 AM;6:30 AM;12,055.25;4,315;282.75
Feb 25, 2023;6:30 AM;6:45 AM;12,155.25;4,400;182
Feb 25, 2023;6:45 AM;7:00 AM;12,289;4,534.25;157.75
Feb 25, 2023;7:00 AM;7:15 AM;12,427;4,704.25;343.25
Feb 25, 2023;7:15 AM;7:30 AM;12,567.75;4,897.75;145
Feb 25, 2023;7:30 AM;7:45 AM;12,750.75;4,974.25;79.5
Feb 25, 2023;7:45 AM;8:00 AM;12,969.75;5,171.5;86.25
Feb 25, 2023;8:00 AM;8:15 AM;13,301.75;5,434.5;65.75
Feb 25, 2023;8:15 AM;8:30 AM;13,452.5;5,446;63.25
Feb 25, 2023;8:30 AM;8:45 AM;13,663.25;5,467;108
Feb 25, 2023;8:45 AM;9:00 AM;13,778.75;5,431.5;115
Feb 25, 2023;9:00 AM;9:15 AM;14,016.25;5,477.25;165.25
Feb 25, 2023;9:15 AM;9:30 AM;14,219.25;5,428.75;124.5
Feb 25, 2023;9:30 AM;9:45 AM;14,278;5,270.75;266.25
Feb 25, 2023;9:45 AM;10:00 AM;14,430.25;5,277.5;320.25
Feb 25, 2023;10:00 AM;10:15 AM;14,595.75;5,126.25;649.75
Feb 25, 2023;10:15 AM;10:30 AM;14,705.5;4,979.25;770.75
Feb 25, 2023;10:30 AM;10:45 AM;14,798.25;4,818.75;998.5
Feb 25, 2023;10:45 AM;11:00 AM;14,825.25;4,635.5;1,119
Feb 25, 2023;11:00 AM;11:15 AM;14,945.25;4,488.5;1,015.5
Feb 25, 2023;11:15 AM;11:30 AM;14,979.25;4,366.75;1,058
Feb 25, 2023;11:30 AM;11:45 AM;14,937.25;4,152.5;1,161.25
Feb 25, 2023;11:45 AM;12:00 PM;14,866.25;3,992.75;1,253
Feb 25, 2023;12:00 PM;12:15 PM;14,887;3,905.5;1,275
Feb 25, 2023;12:15 PM;12:30 PM;14,924.5;3,925;1,546.25
Feb 25, 2023;12:30 PM;12:45 PM;14,925.5;3,869.75;1,646
Feb 25, 2023;12:45 PM;1:00 PM;14,789;3,698;1,725
Feb 25, 2023;1:00 PM;1:15 PM;14,649.25;3,481.75;1,691.75
Feb 25, 2023;1:15 PM;1:30 PM;14,561;3,532.25;1,714
Feb 25, 2023;1:30 PM;1:45 PM;14,394;3,406.5;1,782
Feb 25, 2023;1:45 PM;2:00 PM;14,250;3,520.75;1,809.5
Feb 25, 2023;2:00 PM;2:15 PM;14,052.5;3,355.5;1,788.5
Feb 25, 2023;2:15 PM;2:30 PM;13,913.25;3,359.75;1,750.25
Feb 25, 2023;2:30 PM;2:45 PM;13,885.25;3,577.5;1,624.75
Feb 25, 2023;2:45 PM;3:00 PM;13,609;3,559.75;1,447.75
Feb 25, 2023;3:00 PM;3:15 PM;13,611;3,950;1,453.5
Feb 25, 2023;3:15 PM;3:30 PM;13,554.25;4,295.75;1,334.5
Feb 25, 2023;3:30 PM;3:45 PM;13,427;4,530.5;987.5
Feb 25, 2023;3:45 PM;4:00 PM;13,460.25;4,923.5;640.25
Feb 25, 2023;4:00 PM;4:15 PM;13,601.25;5,465.5;1,027.75
Feb 25, 2023;4:15 PM;4:30 PM;13,501.75;5,717.5;661.75
Feb 25, 2023;4:30 PM;4:45 PM;13,499.75;6,031.25;268.5
Feb 25, 2023;4:45 PM;5:00 PM;13,594.25;6,559;143.25
Feb 25, 2023;5:00 PM;5:15 PM;13,773.25;6,788.5;91.25
Feb 25, 2023;5:15 PM;5:30 PM;13,930.75;7,292.75;28
Feb 25, 2023;5:30 PM;5:45 PM;14,053;7,479;69.75
Feb 25, 2023;5:45 PM;6:00 PM;14,323.25;7,713;89.25
Feb 25, 2023;6:00 PM;6:15 PM;14,720.75;8,173;104.75
Feb 25, 2023;6:15 PM;6:30 PM;14,959;8,477.75;56.75
Feb 25, 2023;6:30 PM;6:45 PM;15,019.25;8,585.75;64.5
Feb 25, 2023;6:45 PM;7:00 PM;14,921.25;8,560.25;42.25
Feb 25, 2023;7:00 PM;7:15 PM;14,733.25;8,358.25;42.5
Feb 25, 2023;7:15 PM;7:30 PM;14,627;8,243.5;67.25
Feb 25, 2023;7:30 PM;7:45 PM;14,449.25;8,025.5;18.75
Feb 25, 2023;7:45 PM;8:00 PM;14,303.25;7,967.25;66.5
Feb 25, 2023;8:00 PM;8:15 PM;13,953.75;7,661;66.75
Feb 25, 2023;8:15 PM;8:30 PM;13,644.25;7,315.5;82
Feb 25, 2023;8:30 PM;8:45 PM;13,397.75;7,175;18
Feb 25, 2023;8:45 PM;9:00 PM;13,317;7,167.5;58.75
