Datum;Anfang;Ende;Biomass [MWh] Originalauflösungen;Hydropower [MWh] Originalauflösungen;Wind offshore [MWh] Originalauflösungen;Wind onshore [MWh] Originalauflösungen;Photovoltaics [MWh] Originalauflösungen;Other renewable [MWh] Originalauflösungen;Nuclear [MWh] Originalauflösungen;Lignite [MWh] Originalauflösungen;Hard coal [MWh] Originalauflösungen;Fossil gas [MWh] Originalauflösungen;Hydro pumped storage [MWh] Originalauflösungen;Other conventional [MWh] Originalauflösungen
Feb 12, 2023;10:45 AM;11:00 AM;1,239.75;273.5;270.75;534.75;1,800.5;41.25;762.5;3,618.5;2,665.5;1,534.75;293.25;346.75
Feb 12, 2023;11:00 AM;11:15 AM;1,227.75;271.75;279.25;541.75;1,937.75;41.25;762.75;3,625.25;2,679.25;1,528;113.25;349.25
Feb 12, 2023;11:15 AM;11:30 AM;1,225.5;271.25;291;548;2,093.75;41.25;762.75;3,619.25;2,693;1,540.75;79.25;350.25
Feb 12, 2023;11:30 AM;11:45 AM;1,219.25;276.5;306.25;555.75;2,206;41.25;762.25;3,626.5;2,685.5;1,543.75;69.75;349
Feb 12, 2023;11:45 AM;12:00 PM;1,216.5;274.5;308.25;575.75;2,307.5;41.25;762.25;3,630.5;2,689.75;1,537.75;47.25;353.75
Feb 12, 2023;12:00 PM;12:15 PM;1,200.5;274;337.25;568.75;2,386;41.75;762.25;3,658.75;2,669.5;1,528;21.5;355.25
Feb 12, 2023;12:15 PM;12:30 PM;1,195.25;268.75;376.75;552;2,442;41.75;761.75;3,647.75;2,641.25;1,521.5;20.25;355
Feb 12, 2023;12:30 PM;12:45 PM;1,193.75;270.5;421;554;2,477.5;41.75;762;3,648.75;2,606.5;1,527.5;3;357.75
Feb 12, 2023;12:45 PM;1:00 PM;1,190.5;270.5;466;567;2,502.75;41.75;762;3,643.25;2,577.5;1,535.5;2;355.25
Feb 12, 2023;1:00 PM;1:15 PM;1,190.75;277.25;493;589.75;2,511.75;41.75;762;3,660;2,544.75;1,497;2.25;353.75
Feb 12, 2023;1:15 PM;1:30 PM;1,190;276.25;504.5;601.5;2,499.75;41.75;762;3,662.5;2,535.25;1,504.25;2;355.75
Feb 12, 2023;1:30 PM;1:45 PM;1,190.25;270.5;508;623.5;2,488.5;41.75;761.5;3,651.25;2,557;1,483.25;6.75;355.25
Feb 12, 2023;1:45 PM;2:00 PM;1,184.75;269.75;495;654.25;2,430.5;41.75;761.5;3,647.5;2,576.25;1,478.5;2;353.5
Feb 12, 2023;2:00 PM;2:15 PM;1,183.75;273.5;494.75;653.75;2,348.75;41.75;761.5;3,641.5;2,609.5;1,489.25;2.5;352.75
Feb 12, 2023;2:15 PM;2:30 PM;1,185.5;270.5;487.25;655.25;2,263;41.75;761.5;3,635.25;2,616.25;1,491.75;2;353.75
Feb 12, 2023;2:30 PM;2:45 PM;1,187;276.5;491;671.75;2,119.5;41.75;761.5;3,646;2,620.75;1,509.25;2;355.25
Feb 12, 2023;2:45 PM;3:00 PM;1,190;278.75;484;706.75;1,968.25;41.75;761.5;3,640;2,634.75;1,498.75;2;357
Feb 12, 2023;3:00 PM;3:15 PM;1,190.25;275.5;517.5;669;1,807.75;42;761.25;3,653.75;2,697.5;1,553.25;2;354.5
Feb 12, 2023;3:15 PM;3:30 PM;1,190.75;275;514.5;649.75;1,618.75;42.75;761.5;3,672;2,728;1,571.25;2.75;354.75
Feb 12, 2023;3:30 PM;3:45 PM;1,193;270.5;500.25;660.5;1,409.75;43;761.25;3,679.5;2,767.25;1,637;5;355.5
Feb 12, 2023;3:45 PM;4:00 PM;1,195.75;272.5;495.5;676.25;1,178.25;42.75;761.75;3,676.5;2,827.25;1,648.25;46.75;355.75
Feb 12, 2023;4:00 PM;4:15 PM;1,210.25;281.25;487.5;688.75;923.25;42.75;762.25;3,667;2,887.25;1,673.5;44.25;359
Feb 12, 2023;4:15 PM;4:30 PM;1,213.25;273.75;482.5;674.25;680.25;43;761.5;3,687;2,919;1,696.5;62;361
Feb 12, 2023;4:30 PM;4:45 PM;1,218.5;300.5;471.25;672;459.5;42.75;762;3,685.25;2,946.75;1,748.5;147.75;361.25
Feb 12, 2023;4:45 PM;5:00 PM;1,226.5;281.25;452.25;691.5;267;42.75;761.5;3,673.25;2,959.25;1,844.25;307;362.5
Feb 12, 2023;5:00 PM;5:15 PM;1,240.25;279.5;438.75;720.25;117;43.25;761.5;3,668.75;3,046.75;1,920.75;226.25;361.75
Feb 12, 2023;5:15 PM;5:30 PM;1,252.25;280.25;435.5;756;34;45;761.5;3,665.25;3,070.25;1,953.75;321.75;366.5
Feb 12, 2023;5:30 PM;5:45 PM;1,260;279;435.25;785.25;4;45;761.75;3,678.75;3,035;2,105.5;448.75;364.75
Feb 12, 2023;5:45 PM;6:00 PM;1,261.75;267.25;417;836.75;0;45;761.75;3,683;3,042.25;2,164.75;625.5;364.25
Feb 12, 2023;6:00 PM;6:15 PM;1,267.25;278;402;882.25;0;45;762.5;3,669.75;3,049.75;2,210.75;512.75;364
Feb 12, 2023;6:15 PM;6:30 PM;1,268.25;270.75;386.5;944.75;0;45;762;3,687;3,053.75;2,228.5;585.75;361
Feb 12, 2023;6:30 PM;6:45 PM;1,268.25;270.75;374;995.75;0;45;762;3,702;3,056.25;2,247;673.25;361.25
Feb 12, 2023;6:45 PM;7:00 PM;1,270.25;269.25;371.75;1,029;0;45.5;762.25;3,721;3,065.25;2,255.75;628.5;362.25
Feb 12, 2023;7:00 PM;7:15 PM;1,267;276.75;375.25;1,088.5;0;47;762;3,715.5;3,100.5;2,263.25;916.75;365
Feb 12, 2023;7:15 PM;7:30 PM;1,266.5;275.25;364.5;1,160;0;47.25;762.5;3,726;3,108.75;2,257.5;792;364.25
Feb 12, 2023;7:30 PM;7:45 PM;1,264.5;272.25;356;1,194.25;0;47;762.5;3,739.5;3,113.5;2,248.5;568.5;362.5
Feb 12, 2023;7:45 PM;8:00 PM;1,264;266.5;345.25;1,239.5;0;47;762.5;3,738.25;3,124.25;2,214.25;426.25;364.75
Feb 12, 2023;8:00 PM;8:15 PM;1,251.5;274.75;333;1,272;0;47;762.5;3,728.25;3,126.75;2,223;493.5;362.75
Feb 12, 2023;8:15 PM;8:30 PM;1,247;269;329.25;1,280;0;47;762.75;3,733;3,129.5;2,234.25;217;363
Feb 12, 2023;8:30 PM;8:45 PM;1,245;269.75;330;1,299.25;0;47;762.5;3,749;3,128;2,221;114;363.75
Feb 12, 2023;8:45 PM;9:00 PM;1,243.25;282;322.75;1,305.25;0;47.25;762.75;3,748;3,129;2,200.25;84;363.25
Feb 12, 2023;9:00 PM;9:15 PM;1,230.5;301.25;327;1,304.75;0;47.25;762.5;3,747;3,122.25;2,198.5;275.75;363
Feb 12, 2023;9:15 PM;9:30 PM;1,223.5;270.5;317.75;1,299;0;47.25;762.75;3,743.5;3,120.75;2,195.25;250;363
Feb 12, 2023;9:30 PM;9:45 PM;1,223;289.25;306.25;1,297.5;0;47.5;762.5;3,751.25;3,119.25;2,179.75;152.5;363.5
Feb 12, 2023;9:45 PM;10:00 PM;1,222.5;288;310.5;1,279.75;0;47.5;763;3,744.75;3,115.75;2,106.25;160.5;362.75
Feb 12, 2023;10:00 PM;10:15 PM;1,206.75;296;321.25;1,270.75;0;46.5;762.5;3,749.5;3,116;2,046;149.5;362.5
Feb 12, 2023;10:15 PM;10:30 PM;1,202.5;291.75;321.75;1,262.25;0;45.75;762.5;3,745;3,102.5;2,005.25;119.75;360.25
Feb 12, 2023;10:30 PM;10:45 PM;1,203.5;292.75;321.25;1,271;0;45.75;762.5;3,748.25;3,066.75;2,025.25;181.25;360.25
Feb 12, 2023;10:45 PM;11:00 PM;1,201.25;285;301.5;1,308.25;0;45.75;762.25;3,748;3,028.25;2,017.25;83.25;360
Feb 12, 2023;11:00 PM;11:15 PM;1,186.25;296.5;302;1,325.75;0;44.25;762.25;3,751;2,993;2,000.75;139;356.25
Feb 12, 2023;11:15 PM;11:30 PM;1,180.25;278;305;1,349;0;44;762.5;3,746.5;2,948.25;1,988.75;109.25;354.25
Feb 12, 2023;11:30 PM;11:45 PM;1,175;270.5;314;1,348.25;0;44;762.75;3,747.25;2,928.25;1,955.5;56.5;349.25
Feb 12, 2023;11:45 PM;12:00 AM;1,174;265.25;311.75;1,362.25;0;44;762.75;3,729.5;2,938.75;1,929.75;22.75;354.25
Feb 13, 2023;12:00 AM;12:15 AM;1,152.5;265.75;308;1,371;0;42.5;762.75;3,732.25;2,890;1,867.75;31;352.25
Feb 13, 2023;12:15 AM;12:30 AM;1,149.5;268;320.5;1,358.5;0;40.75;762.75;3,714;2,855.25;1,834.5;4.75;348.5
Feb 13, 2023;12:30 AM;12:45 AM;1,153;266.75;317.5;1,376.5;0;40.5;762.25;3,703.75;2,807.75;1,828.5;3.5;348.5
Feb 13, 2023;12:45 AM;1:00 AM;1,155.5;271.75;316.75;1,368.25;0;40.5;762.75;3,716;2,753;1,826.25;2;344.25
Feb 13, 2023;1:00 AM;1:15 AM;1,147.5;277;314.25;1,370.5;0;40.5;762.75;3,688;2,771.25;1,798.75;4.5;341.75
Feb 13, 2023;1:15 AM;1:30 AM;1,149.5;276;319.75;1,363;0;40.5;762.5;3,673.75;2,779.5;1,795.5;3.25;345
Feb 13, 2023;1:30 AM;1:45 AM;1,147.5;264.25;321.5;1,352.25;0;40.5;762.75;3,681;2,764.25;1,792;38;344
Feb 13, 2023;1:45 AM;2:00 AM;1,147.5;263.25;313;1,350.5;0;40.5;762.5;3,675;2,746.75;1,795;41.25;345.75
Feb 13, 2023;2:00 AM;2:15 AM;1,145.25;262.25;314.75;1,328.5;0;40.5;762.5;3,688;2,759.25;1,799;40.75;347
Feb 13, 2023;2:15 AM;2:30 AM;1,145;261.5;303.5;1,333.5;0;40.5;762.75;3,682.5;2,760.5;1,809.25;40.75;345
Feb 13, 2023;2:30 AM;2:45 AM;1,143.25;259.75;304;1,336.5;0;40.5;763;3,668.75;2,768.5;1,806;40.75;344
Feb 13, 2023;2:45 AM;3:00 AM;1,144.75;260;298;1,328;0;40.5;762.5;3,669.75;2,784;1,812.75;40.75;343.25
Feb 13, 2023;3:00 AM;3:15 AM;1,140.75;258.75;308.5;1,317.25;0;40.5;762.75;3,678.75;2,757.75;1,812.25;40.5;344.25
Feb 13, 2023;3:15 AM;3:30 AM;1,144.25;258.25;327.75;1,291.75;0;40.5;762.25;3,684;2,748.5;1,821.5;40.25;345
Feb 13, 2023;3:30 AM;3:45 AM;1,144.5;256.75;334.5;1,269.75;0;40.5;762.5;3,683.25;2,751.5;1,797.5;40.75;345.25
Feb 13, 2023;3:45 AM;4:00 AM;1,144.75;254.5;344.25;1,264;0;40.5;762.5;3,685;2,779.25;1,813.75;40.5;346.25
Feb 13, 2023;4:00 AM;4:15 AM;1,147.5;262.75;350;1,249;0;40.5;762.5;3,679.5;2,857.25;1,899.25;41;340.75
Feb 13, 2023;4:15 AM;4:30 AM;1,149;253.75;353.5;1,235.5;0;40.5;762.5;3,674.25;2,905.75;1,956;40.5;341
Feb 13, 2023;4:30 AM;4:45 AM;1,150.75;253.75;352.5;1,215.75;0;41;762.25;3,692;2,934.5;2,035.25;40.25;344.75
Feb 13, 2023;4:45 AM;5:00 AM;1,151.5;251.5;341.75;1,219;0;42;762;3,686.75;2,995.75;2,103.25;41.25;346.25
Feb 13, 2023;5:00 AM;5:15 AM;1,161.5;253.5;333.75;1,216.75;0;42.5;762.25;3,692.25;3,086.75;2,183.5;41.5;345.5
Feb 13, 2023;5:15 AM;5:30 AM;1,167.25;260.25;321.5;1,212.5;0;42.5;762.25;3,689.75;3,190;2,259;41;344.75
Feb 13, 2023;5:30 AM;5:45 AM;1,170.75;265.25;318.25;1,186.75;0;42.5;762.5;3,687.25;3,322.75;2,339.25;81.75;344.75
Feb 13, 2023;5:45 AM;6:00 AM;1,176.25;254;323.75;1,182;0;43;762.75;3,689.25;3,409.25;2,460.5;45.5;347
Feb 13, 2023;6:00 AM;6:15 AM;1,197;253;320.25;1,167.75;0;44.75;762.5;3,661.75;3,466.25;2,726.25;11.75;352.25
Feb 13, 2023;6:15 AM;6:30 AM;1,205.25;258;321;1,135;0;45;762.75;3,671.25;3,487.5;2,855;41;353.5
Feb 13, 2023;6:30 AM;6:45 AM;1,212;254.5;312;1,101;0;45.75;762.75;3,657.25;3,508.75;3,052;169.75;358.5
Feb 13, 2023;6:45 AM;7:00 AM;1,222;295.25;309.75;1,076.25;0;46;762;3,661;3,518;3,105.5;364.25;358.75
Feb 13, 2023;7:00 AM;7:15 AM;1,243.25;272.25;294;1,073.25;0;47.25;762.25;3,650.5;3,532;3,176.25;224.25;362
Feb 13, 2023;7:15 AM;7:30 AM;1,251.5;301;280;1,083.5;2;47.75;762.25;3,655;3,546.25;3,211.5;755.5;362.75
Feb 13, 2023;7:30 AM;7:45 AM;1,255.5;299;279.25;1,075.75;7;47.75;762;3,651.5;3,560.5;3,220;1,053.25;361.5
Feb 13, 2023;7:45 AM;8:00 AM;1,260;298.75;269.75;1,047.5;38.5;47.75;762;3,638.25;3,549.75;3,231.25;1,273.5;361.75
Feb 13, 2023;8:00 AM;8:15 AM;1,263;308.25;269.5;1,002.25;121;47.75;761.75;3,645.5;3,512.5;3,252.5;1,361.25;363
Feb 13, 2023;8:15 AM;8:30 AM;1,266;315;260.25;976.5;249.75;47.75;762;3,649.25;3,502;3,252.5;1,374;362.75
Feb 13, 2023;8:30 AM;8:45 AM;1,264.5;303;251.25;950;421.5;47.75;761.75;3,647.75;3,507.25;3,256;1,309.75;365
Feb 13, 2023;8:45 AM;9:00 AM;1,264.25;283.25;244.25;935.75;621.5;47.75;762;3,649.75;3,507.5;3,257.25;1,196.75;364.75
Feb 13, 2023;9:00 AM;9:15 AM;1,260.75;295.75;237.25;874.5;849;47.75;762.5;3,664.5;3,496.25;3,259.25;987.5;361.25
Feb 13, 2023;9:15 AM;9:30 AM;1,255.5;288.75;229.5;820.5;1,078.75;47.75;763;3,689.75;3,498.75;3,231.25;570.75;362.5
Feb 13, 2023;9:30 AM;9:45 AM;1,255.25;269;232.25;753.25;1,315;47.75;762.75;3,704.25;3,488.75;3,212.5;334;364
Feb 13, 2023;9:45 AM;10:00 AM;1,256.75;257.75;233.75;677;1,558.5;47.75;763;3,707;3,478;3,205.25;241.5;363.5
Feb 13, 2023;10:00 AM;10:15 AM;1,243;327.75;229.75;629.75;1,801;47.75;762.75;3,715.75;3,438.25;3,154.25;623.75;363.25
Feb 13, 2023;10:15 AM;10:30 AM;1,240.75;303.75;225.25;570.75;2,065;47.75;762.75;3,699;3,445.25;3,124.75;544.75;360.75
Feb 13, 2023;10:30 AM;10:45 AM;1,239;265.25;226;520.25;2,298;48;763.25;3,710.25;3,442.25;3,126;381.5;368.5
Feb 13, 2023;10:45 AM;11:00 AM;1,237.75;259.75;219;485.5;2,528.75;48;762.5;3,698.25;3,447.5;3,110.5;239.5;369.5
Feb 13, 2023;11:00 AM;11:15 AM;1,221;294.25;230;467;2,737;48;762.75;3,712;3,450;3,096.25;413;369.5
Feb 13, 2023;11:15 AM;11:30 AM;1,220.25;281.25;229.5;442;2,919;48;762.75;3,708.25;3,446.25;3,092;280;365.5
Feb 13, 2023;11:30 AM;11:45 AM;1,217.75;282.5;218.25;436.75;3,075;48;762.5;3,704;3,449.25;3,091.75;191.5;364.75
Feb 13, 2023;11:45 AM;12:00 PM;1,217;279;216.25;433.25;3,202.25;48;762.5;3,704.75;3,483.75;3,086.75;111.25;365.5
Feb 13, 2023;12:00 PM;12:15 PM;1,197.75;284.25;222.75;438.75;3,319.75;48;762.25;3,707.25;3,457.75;3,060;179;354.25
Feb 13, 2023;12:15 PM;12:30 PM;1,194.25;280;232;448;3,432.75;48;761.5;3,706;3,424.25;3,058;53.75;356
Feb 13, 2023;12:30 PM;12:45 PM;1,190;273;255.5;434.5;3,499.25;48;761.5;3,706;3,415.5;3,034.5;48.25;357.25
Feb 13, 2023;12:45 PM;1:00 PM;1,188.75;274.5;266.75;437.5;3,540;48;761.75;3,698.5;3,401;2,999.5;53;357.25
Feb 13, 2023;1:00 PM;1:15 PM;1,186.75;279.5;270.25;424.25;3,589.25;48;761.75;3,704;3,358.5;2,901.75;44.25;350.25
Feb 13, 2023;1:15 PM;1:30 PM;1,187.75;276.25;274.25;430;3,582.25;48.25;761.75;3,702.25;3,339;2,879.5;43;349.75
Feb 13, 2023;1:30 PM;1:45 PM;1,188.5;276;277.5;446.5;3,556.25;48.5;761;3,689;3,334.25;2,880.5;42.25;348.5
Feb 13, 2023;1:45 PM;2:00 PM;1,188.5;278.25;275.75;449.5;3,501.5;48.5;761;3,685.5;3,309.25;2,875.75;47.5;347.25
Feb 13, 2023;2:00 PM;2:15 PM;1,187.5;284;274.75;448.75;3,396.75;48.25;760.5;3,688;3,315.5;2,862;61.75;347
Feb 13, 2023;2:15 PM;2:30 PM;1,187.5;282.75;265.25;441;3,247.25;48.25;760.75;3,671.25;3,319.5;2,863.75;46.75;347
Feb 13, 2023;2:30 PM;2:45 PM;1,190;289.5;262.5;450.25;3,083.25;48.25;761;3,682;3,340;2,867.25;71;344
Feb 13, 2023;2:45 PM;3:00 PM;1,192.25;285.5;265.5;463.5;2,871.75;48.25;760.75;3,690.75;3,351;2,892.25;102.25;345
Feb 13, 2023;3:00 PM;3:15 PM;1,194.25;282;267.75;446;2,611.25;48.25;760.5;3,691.5;3,365.5;2,840;2.75;348.5
Feb 13, 2023;3:15 PM;3:30 PM;1,201.5;286.75;270.25;449.75;2,306.75;48.25;760.5;3,684.25;3,371.75;2,852;6;348
Feb 13, 2023;3:30 PM;3:45 PM;1,198;284.25;272.25;462;1,974.25;48.25;760.25;3,698.5;3,384;2,893.5;72.25;345.5
Feb 13, 2023;3:45 PM;4:00 PM;1,206.75;292.25;268;445.25;1,635;48.25;760.75;3,693;3,392;2,975.5;144;340
Feb 13, 2023;4:00 PM;4:15 PM;1,222.25;284.25;256.75;465.25;1,296.75;48.25;760.5;3,688;3,400;2,984;37;334.75
Feb 13, 2023;4:15 PM;4:30 PM;1,229.25;311.25;244;475.5;960.25;48.25;759.75;3,707.75;3,421.5;2,963.75;71.75;336.25
Feb 13, 2023;4:30 PM;4:45 PM;1,230.25;298.25;234;444;649.75;48.25;760;3,711.25;3,484;2,989;132.75;338
Feb 13, 2023;4:45 PM;5:00 PM;1,240.25;325;236;432.75;382.75;48.25;760;3,703.5;3,515.25;3,069.25;262.5;339
Feb 13, 2023;5:00 PM;5:15 PM;1,253;306.25;226.75;457;175.75;48.5;759.5;3,702.75;3,514.25;3,101.75;150.75;348.75
Feb 13, 2023;5:15 PM;5:30 PM;1,259.5;323;221.25;489.75;57.5;48.5;759.75;3,709.5;3,512.75;3,129.5;304.75;351
Feb 13, 2023;5:30 PM;5:45 PM;1,266;309;214;509.25;8;48.5;759.75;3,741.25;3,519.25;3,188;543;355.5
Feb 13, 2023;5:45 PM;6:00 PM;1,266.5;309.5;203.25;545.75;0.25;48.5;759.75;3,743;3,518.25;3,208.5;745.25;360.5
Feb 13, 2023;6:00 PM;6:15 PM;1,265.75;298;181;608.75;0;48.5;760.25;3,721.5;3,527.25;3,233.75;1,162.25;371.5
Feb 13, 2023;6:15 PM;6:30 PM;1,268;306.75;176.75;647.25;0;48.5;760;3,750.25;3,527.5;3,236;1,206;361.25
Feb 13, 2023;6:30 PM;6:45 PM;1,270.75;308;179.25;661.5;0;48.5;760;3,748.75;3,529.5;3,243.25;1,269.75;360.25
Feb 13, 2023;6:45 PM;7:00 PM;1,271;307;174.5;699;0;48.25;760;3,756;3,536.25;3,239.25;1,295;362
Feb 13, 2023;7:00 PM;7:15 PM;1,269.5;294.75;175.75;735.75;0;48;759.75;3,749;3,533;3,229.25;1,459.75;360.75
Feb 13, 2023;7:15 PM;7:30 PM;1,269.25;293.5;180.25;757.5;0;48;759.5;3,752.5;3,536;3,233.5;1,271.75;359.25
Feb 13, 2023;7:30 PM;7:45 PM;1,268.5;293;174.25;769;0;47;759.5;3,749.75;3,530.75;3,225.5;1,145.5;361
Feb 13, 2023;7:45 PM;8:00 PM;1,265;279;171.75;776.75;0;47;759.25;3,761.25;3,528.75;3,212.5;853.5;363.25
Feb 13, 2023;8:00 PM;8:15 PM;1,248.25;303.5;166.25;793;0;47;759.5;3,760;3,524.25;3,145.75;603;366
Feb 13, 2023;8:15 PM;8:30 PM;1,248.25;300.25;156.5;810.25;0;47;759.5;3,749.5;3,521.75;3,110.75;420.5;365.75
Feb 13, 2023;8:30 PM;8:45 PM;1,247;298;143;817.5;0;47;759.5;3,774.25;3,515.75;3,046;266.5;355
Feb 13, 2023;8:45 PM;9:00 PM;1,246.75;282.5;138.25;833.5;0;47;760;3,789;3,518.25;3,012.25;82.5;355.25
Feb 13, 2023;9:00 PM;9:15 PM;1,225.75;305.5;132.5;827.25;0;46;760.75;3,802;3,498;2,983.25;272.25;354.75
Feb 13, 2023;9:15 PM;9:30 PM;1,218.5;296.25;124;810.25;0;46;761.25;3,805.5;3,497.5;2,997;187.5;352.5
Feb 13, 2023;9:30 PM;9:45 PM;1,214.75;282.5;122.25;788;0;46;761.75;3,807.5;3,499.25;2,982;53.25;350.25
Feb 13, 2023;9:45 PM;10:00 PM;1,214.5;293.75;118.75;762.5;0;45.25;762;3,804.25;3,501;2,918.5;44;357.25
Feb 13, 2023;10:00 PM;10:15 PM;1,198.5;298.5;117.5;743.25;0;43.75;761.75;3,806.25;3,454.25;2,905.25;173.75;359
Feb 13, 2023;10:15 PM;10:30 PM;1,197;286;116.75;730.25;0;43.75;762.5;3,807.5;3,415.5;2,897;94.75;357
Feb 13, 2023;10:30 PM;10:45 PM;1,196.5;287;114.5;709;0;44;762.5;3,801.75;3,400.25;2,877.25;32.5;356.5
Feb 13, 2023;10:45 PM;11:00 PM;1,194.5;295.25;106;688.25;0;43.75;763;3,804.5;3,395.75;2,789.5;39.25;357
Feb 13, 2023;11:00 PM;11:15 PM;1,184.25;311.25;106.5;649.25;0;42.75;763;3,808.5;3,363.25;2,766;120.5;353.25
Feb 13, 2023;11:15 PM;11:30 PM;1,179.5;308;106.25;624.75;0;42.75;762.5;3,801;3,329.25;2,673.25;81.25;347.5
Feb 13, 2023;11:30 PM;11:45 PM;1,179.5;306.25;103.75;602.25;0;42.75;762.75;3,800.75;3,289.25;2,562;65.75;349.5
Feb 13, 2023;11:45 PM;12:00 AM;1,178;294.75;96.75;582.75;0;42.75;762.75;3,791.75;3,264.75;2,537;37;353.75
Feb 14, 2023;12:00 AM;12:15 AM;1,163;302.25;92.75;568.5;0;42;762.75;3,801.25;3,232;2,476.5;62.75;347.5
Feb 14, 2023;12:15 AM;12:30 AM;1,162.5;307;93.5;562;0;42.25;762.75;3,800.75;3,200.25;2,394.25;56;347.5
Feb 14, 2023;12:30 AM;12:45 AM;1,162.25;303;94.25;554.75;0;42;762.25;3,801.75;3,160;2,366;51.75;345.25
Feb 14, 2023;12:45 AM;1:00 AM;1,161.5;300.75;105.25;543.75;0;42;762.75;3,798.75;3,122.75;2,335.25;10.5;346.25
Feb 14, 2023;1:00 AM;1:15 AM;1,156.75;311.5;115.25;534.75;0;42;762.75;3,804.5;3,068.5;2,375;48;347.5
Feb 14, 2023;1:15 AM;1:30 AM;1,160;299;136.75;534.5;0;42;762.5;3,794.25;3,060.5;2,341.25;14;345.25
Feb 14, 2023;1:30 AM;1:45 AM;1,160.5;301.25;146.25;550.5;0;42;762.5;3,799;3,048;2,343;5.75;349
Feb 14, 2023;1:45 AM;2:00 AM;1,160.25;298;155;565;0;42;762.75;3,801;3,033.75;2,284.5;3.25;347.75
Feb 14, 2023;2:00 AM;2:15 AM;1,157.5;298.75;172.5;589;0;42;762.5;3,793.5;3,017.25;2,263;40.75;344.75
Feb 14, 2023;2:15 AM;2:30 AM;1,154.75;298;190.75;598.5;0;42;762.5;3,777.25;3,025;2,238.5;44.25;344.75
Feb 14, 2023;2:30 AM;2:45 AM;1,155.5;297.5;190.75;621;0;42;762.75;3,775;3,025;2,239.75;44.25;343.25
Feb 14, 2023;2:45 AM;3:00 AM;1,152.5;295.75;195.25;651.75;0;42;762.75;3,782.75;3,006;2,229;43.75;347.25
